order,node_index,node_name,mesh_index,mesh_name,pointclip_top1_id,pointclip_top1_name,pointclip_top1_role,pointclip_top1_score,pointclip_top2_id,pointclip_top2_name,pointclip_top2_role,pointclip_top2_score,pointclip_margin,pointclip_topk_json
29,28,Mesh.404,28,Mesh_404.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.14620552957057953,pin_rivet_key,pin rivet or key,repeated_fastener,0.13105779886245728,0.015147730708122253,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14620552957057953}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13105779886245728}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.10865072160959244}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09007461369037628}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08594979345798492}]"
30,29,Mesh.405,29,Mesh_405.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.14796532690525055,pin_rivet_key,pin rivet or key,repeated_fastener,0.13684555888175964,0.011119768023490906,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14796532690525055}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13684555888175964}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11523551493883133}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09703803807497025}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08430810272693634}]"
31,30,Mesh.406,30,Mesh_406.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.20157445967197418,joint_clamp_hinge,joint clamp or hinge,structural_control,0.14293769001960754,0.05863676965236664,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.20157445967197418}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14293769001960754}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.12036560475826263}, {""rank"": 4, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.09085673093795776}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08272598683834076}]"
32,31,Mesh.407,31,Mesh_407.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1563912034034729,handle_lever_knob,handle lever or knob,structural_control,0.1380147486925125,0.018376454710960388,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1563912034034729}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1380147486925125}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13169461488723755}, {""rank"": 4, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08772751688957214}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.0863674208521843}]"
33,32,Mesh.408,32,Mesh_408.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.18516002595424652,joint_clamp_hinge,joint clamp or hinge,structural_control,0.13546596467494965,0.049694061279296875,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.18516002595424652}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.13546596467494965}, {""rank"": 3, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.10884995758533478}, {""rank"": 4, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.10550099611282349}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09910902380943298}]"
34,33,Mesh.409,33,Mesh_409.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.18197602033615112,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1462218314409256,0.035754188895225525,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.18197602033615112}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1462218314409256}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.12507016956806183}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.0846267119050026}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.07238505780696869}]"
35,34,Mesh.410,34,Mesh_410.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.18746605515480042,joint_clamp_hinge,joint clamp or hinge,structural_control,0.14599871635437012,0.0414673388004303,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.18746605515480042}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14599871635437012}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.12103718519210815}, {""rank"": 4, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.09725610911846161}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08449757099151611}]"
36,35,Mesh.411,35,Mesh_411.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.17182190716266632,pin_rivet_key,pin rivet or key,repeated_fastener,0.13381503522396088,0.038006871938705444,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.17182190716266632}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13381503522396088}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.13174042105674744}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08639748394489288}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08505801111459732}]"
37,36,Mesh.412,36,Mesh_412.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1693151295185089,pin_rivet_key,pin rivet or key,repeated_fastener,0.13819098472595215,0.031124144792556763,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1693151295185089}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13819098472595215}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.13393931090831757}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08381706476211548}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08381706476211548}]"
38,37,Mesh.413,37,Mesh_413.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.17023703455924988,pin_rivet_key,pin rivet or key,repeated_fastener,0.1456114500761032,0.024625584483146667,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.17023703455924988}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.1456114500761032}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.14335395395755768}, {""rank"": 4, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.089708611369133}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08560055494308472}]"
39,38,Mesh.414,38,Mesh_414.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.14831508696079254,pin_rivet_key,pin rivet or key,repeated_fastener,0.13932913541793823,0.008985951542854309,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14831508696079254}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13932913541793823}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11550791561603546}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09726741164922714}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08450739085674286}]"
40,39,Mesh.415,39,Mesh_415.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1664000153541565,pin_rivet_key,pin rivet or key,repeated_fastener,0.14232948422431946,0.024070531129837036,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1664000153541565}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14232948422431946}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.13370616734027863}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.0823739767074585}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08109688758850098}]"
41,40,Mesh.416,40,Mesh_416.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.15692934393882751,handle_lever_knob,handle lever or knob,structural_control,0.14288578927516937,0.014043554663658142,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.15692934393882751}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.14288578927516937}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13214775919914246}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08399823307991028}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08399823307991028}]"
42,41,Mesh.417,41,Mesh_417.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.15754908323287964,pin_rivet_key,pin rivet or key,repeated_fastener,0.1503344029188156,0.007214680314064026,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.15754908323287964}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.1503344029188156}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.14122608304023743}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07678329199552536}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.07559287548065186}]"
43,42,Mesh.418,42,Mesh_418.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.16428647935390472,pin_rivet_key,pin rivet or key,repeated_fastener,0.13834308087825775,0.025943398475646973,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.16428647935390472}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13834308087825775}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1340867131948471}, {""rank"": 4, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08793621510267258}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08657289296388626}]"
44,43,Mesh.419,43,Mesh_419.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.16049976646900177,handle_lever_knob,handle lever or knob,structural_control,0.13305898010730743,0.027440786361694336,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.16049976646900177}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.13305898010730743}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.12696577608585358}, {""rank"": 4, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.09003220498561859}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08726220577955246}]"
45,44,Mesh.420,44,Mesh_420.004,large_foundation_frame,large foundation frame or static support,large_static_bulk,0.16306503117084503,joint_clamp_hinge,joint clamp or hinge,structural_control,0.13518565893173218,0.027879372239112854,"[{""rank"": 1, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.16306503117084503}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.13518565893173218}, {""rank"": 3, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.13102643191814423}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.10528270155191422}, {""rank"": 5, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.08072303980588913}]"
46,45,Mesh.421,45,Mesh_421.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.17406484484672546,handle_lever_knob,handle lever or knob,structural_control,0.1420675814151764,0.03199726343154907,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.17406484484672546}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1420675814151764}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13986502587795258}, {""rank"": 4, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.09172572940587997}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08616834133863449}]"
47,46,Mesh.422,46,Mesh_422.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.16865567862987518,pin_rivet_key,pin rivet or key,repeated_fastener,0.13765275478363037,0.031002923846244812,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.16865567862987518}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13765275478363037}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1355186402797699}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08349061012268066}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08349061012268066}]"
48,47,Mesh.423,47,Mesh_423.004,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.21313735842704773,large_foundation_frame,large foundation frame or static support,large_static_bulk,0.1794796586036682,0.03365769982337952,"[{""rank"": 1, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.21313735842704773}, {""rank"": 2, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.1794796586036682}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.10717219114303589}, {""rank"": 4, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.08346578478813171}, {""rank"": 5, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.08089781552553177}]"
49,48,Mesh.424,48,Mesh_424.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.16370120644569397,pin_rivet_key,pin rivet or key,repeated_fastener,0.13785025477409363,0.025850951671600342,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.16370120644569397}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13785025477409363}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.13571307063102722}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.0862644836306572}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.0862644836306572}]"
50,49,Mesh.425,49,Mesh_425.004,large_foundation_frame,large foundation frame or static support,large_static_bulk,0.16243545711040497,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.15743783116340637,0.004997625946998596,"[{""rank"": 1, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.16243545711040497}, {""rank"": 2, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.15743783116340637}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.13893841207027435}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.10652777552604675}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.09401042759418488}]"
51,50,Mesh.426,50,Mesh_426.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1587691456079483,pin_rivet_key,pin rivet or key,repeated_fastener,0.14456094801425934,0.014208197593688965,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1587691456079483}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14456094801425934}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.14011327922344208}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07859642803668976}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.07859642803668976}]"
52,51,Mesh.427,51,Mesh_427.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1462664157152176,pin_rivet_key,pin rivet or key,repeated_fastener,0.13740459084510803,0.008861824870109558,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1462664157152176}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13740459084510803}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11391240358352661}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09592386335134506}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08598558604717255}]"
53,52,Mesh.428,52,Mesh_428.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.14759226143360138,pin_rivet_key,pin rivet or key,repeated_fastener,0.13438427448272705,0.013207986950874329,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14759226143360138}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13438427448272705}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11494496464729309}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09831764549016953}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.0881313607096672}]"
54,53,Mesh.429,53,Mesh_429.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.14495401084423065,pin_rivet_key,pin rivet or key,repeated_fastener,0.12593822181224823,0.019015789031982422,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14495401084423065}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.12593822181224823}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.10278777778148651}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08655598759651184}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08389294892549515}]"
55,54,Mesh.430,54,Mesh_430.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1499418318271637,pin_rivet_key,pin rivet or key,repeated_fastener,0.13027171790599823,0.019670113921165466,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1499418318271637}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13027171790599823}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11142730712890625}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.0909443199634552}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08677967637777328}]"
56,55,Mesh.431,55,Mesh_431.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.14719247817993164,pin_rivet_key,pin rivet or key,repeated_fastener,0.131942480802536,0.01524999737739563,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14719247817993164}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.131942480802536}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11110671609640121}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09211070835590363}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.08652999252080917}]"
